,@id,measurementSpecificCharacteristics,measurementEquipmentTypeUsed.value.@lang,measurementEquipmentTypeUsed.value.#text,measurementSiteLocation.@xsi$type,measurementSiteLocation.tpeglinearLocation.tpegDirection,measurementSiteLocation.tpeglinearLocation.tpegLocationType,measurementSiteLocation.tpeglinearLocation.to.@xsi$type,toLatitude,toLongitude,toDescription,measurementSiteLocation.tpeglinearLocation.to.name.tpegDescriptorType,measurementSiteLocation.tpeglinearLocation.from.@xsi$type,fromLatitude,fromLongitude,fromDescription,measurementSiteLocation.tpeglinearLocation.from.name.tpegDescriptorType
1219,GD255A_R,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.892298344834174,-4.294448402866206,Maryhill Road inbound towards Gairbraid Avenue,other,TPEGNonJunctionPoint,55.89199455099522,-4.293870688907533,Maryhill Road inbound towards Gairbraid Avenue,other
1220,GA1851_E,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.85476337655625,-4.25965520363947,Commerce Street to King George V Bridge middle lane,other,TPEGNonJunctionPoint,55.85510248417909,-4.259786742365565,Commerce Street to King George V Bridge middle lane,other
1221,GA1851_C,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.85476337655625,-4.25965520363947,Commerce Street to King George V Bridge inside lane,other,TPEGNonJunctionPoint,55.855109995962245,-4.2598670701844,Commerce Street to King George V Bridge inside lane,other
1222,GA1851_B,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,0,0,Clyde Street westbound to Oswald Street,other,TPEGNonJunctionPoint,0,0,Clyde Street westbound to Oswald Street,other
1223,GI0051_C,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.8451373881192,-4.2488889245192105,Lawmoor St,other,TPEGNonJunctionPoint,55.84465396866941,-4.249276322847241,Lawmoor St,other
1224,GA1851_A,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.856875703704084,-4.262574198531883,Broomielaw eastbound,other,TPEGNonJunctionPoint,55.85683110790558,-4.262555626485703,Broomielaw eastbound,other
1225,GI0051_B,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.8451373881192,-4.2488889245192105,Caledonia Rd westbound,other,TPEGNonJunctionPoint,55.8447793350427,-4.247334733805425,Caledonia Rd westbound,other
1226,GI0051_A,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.84560870404568,-4.250146178756491,Caledonia Rd eastbound to Lawmoor St,other,TPEGNonJunctionPoint,55.84547666181458,-4.249994777733375,Caledonia Rd eastbound to Lawmoor St,other
1227,GA495A_B,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.863038502211154,-4.239631508654216,Cathedral St westbound to Taylor St,other,TPEGNonJunctionPoint,55.863090593503536,-4.240225823732691,Cathedral St westbound to Taylor St,other
1228,GA495A_A,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.863058029894226,-4.244970459652196,Cathedral St eastbound to Taylor St,other,TPEGNonJunctionPoint,55.863025031112635,-4.2448087403053485,Cathedral St eastbound to Taylor St,other
1229,GA1331_V,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.86064753590033,-4.261754797214982,West Campbell St Northbound to Bothwell St,other,TPEGNonJunctionPoint,55.85999320396004,-4.262148229588757,West Campbell St Northbound to Bothwell St,other
1230,GG180A_V,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,0,0,Bartiebeith Road s/b,other,TPEGNonJunctionPoint,0,0,Bartiebeith Road s/b,other
1231,GD025A_B,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.875463372732675,-4.282440032392716,GWR to Ruskin Ter,other,TPEGNonJunctionPoint,55.875622009411785,-4.2826092123711526,GWR to Ruskin Ter,other
1232,GD025A_A,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.877007164778846,-4.287390830137925,GWR to Ruskin Ter,other,TPEGNonJunctionPoint,55.87709872290631,-4.287300291458498,GWR to Ruskin Ter,other
1233,GB0351_T,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.852191225829486,-4.263659918180315,Tradeston Street to Cook Street southbound,other,TPEGNonJunctionPoint,55.85212573722932,-4.263799903239596,Tradeston Street to Cook Street southbound,other
1234,GB0351_S,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.85063225821452,-4.259974538694813,Cook Street westbound to Tradeston St,other,TPEGNonJunctionPoint,55.85091445155299,-4.26075780107548,Cook Street westbound to Tradeston St,other
1235,GG180A_A,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,0,0,Westerhouse Road n/b,other,TPEGNonJunctionPoint,0,0,Westerhouse Road n/b,other
1236,GA2651_T,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.863845557995276,-4.255963489217906,Renfield Street southbound to West Regent St,other,TPEGNonJunctionPoint,55.863658485665454,-4.255872731885361,Renfield Street southbound to West Regent St,other
1237,DD1701_C,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.89126161174318,-4.387229614931209,Mill Road,other,TPEGNonJunctionPoint,55.89198288109072,-4.3866501574123875,Mill Road,other
1238,GA2651_R,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.86335752086073,-4.257581303461147,West Regent Street eastbound to Renfield St.,other,TPEGNonJunctionPoint,55.863223438305134,-4.25754155933178,West Regent Street eastbound to Renfield St.,other
1239,DD1701_B,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.8901481600755,-4.3830029701595805,Glasgow Road outbound to Mill Road,other,TPEGNonJunctionPoint,55.89009089504372,-4.383175384174624,Glasgow Road outbound to Mill Road,other
1240,DD1701_A,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.89126161174318,-4.387229614931209,Glasgow Road southbound to Mill Road,other,TPEGNonJunctionPoint,55.89207133579384,-4.38950253308813,Glasgow Road southbound to Mill Road,other
1241,GE1901_G,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.877432004962884,-4.232450801952621,Petershill Road inside lane,other,TPEGNonJunctionPoint,55.877131389570856,-4.2311865361441,Petershill Road inside lane,other
1242,GE1901_D,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.880133207656755,-4.234156787636138,Springburn Road to Petershill Road,other,TPEGNonJunctionPoint,55.87994583916944,-4.233586425803779,Springburn Road to Petershill Road,other
1243,GE1901_C,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.87497143981196,-4.232837091703733,St Rollox to Petershill Road,other,TPEGNonJunctionPoint,55.87534504484698,-4.2325547998953414,St Rollox to Petershill Road,other
1244,GE1901_B,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.877432004962884,-4.232450801952621,Petershill Road outside lane,other,TPEGNonJunctionPoint,55.87714992481204,-4.231155625185907,Petershill Road outside lane,other
1245,GK4701_S,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.84135210705425,-4.364457605124386,Crookston Road northbound,other,TPEGNonJunctionPoint,55.840894880563816,-4.364397892311761,Crookston Road northbound,other
1246,GK4701_R,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.835161392532676,-4.363426923466486,Crookston Rd southbound,other,TPEGNonJunctionPoint,55.83494002652098,-4.36325378425777,Crookston Rd southbound,other
1247,GA0351_F,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.870462248447126,-4.268079997790708,M8 Off Slip at St. Georges Cross,other,TPEGNonJunctionPoint,55.8691626663695,-4.269346881529891,M8 Off Slip at St. Georges Cross,other
1248,GA0351_D,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.870462248447126,-4.268079997790708,St. Georges Road Southbound (inbound),other,TPEGNonJunctionPoint,55.87104477578346,-4.2676823767516865,St. Georges Road Southbound (inbound),other
1249,GA0351_C,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.86772176227174,-4.271452560658437,St. Georges Road n/b (outbound),other,TPEGNonJunctionPoint,55.86774502347543,-4.2711662149278675,St. Georges Road n/b (outbound),other
1250,GA0351_B,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.870462248447126,-4.268079997790708,Phoenix Road,other,TPEGNonJunctionPoint,55.86998524222575,-4.267141066387357,Phoenix Road,other
1251,GA0351_A,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.871496166290015,-4.269035459083673,Maryhill Road inbound towards St Georges Cross,other,TPEGNonJunctionPoint,55.871240815348855,-4.268748816444544,Maryhill Road inbound towards St Georges Cross,other
1252,GA5751_W,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.8690661389906,-4.235838725498642,Springburn Road southbound,other,TPEGNonJunctionPoint,55.86935922183533,-4.236031397951133,Springburn Road southbound,other
1253,GA5751_T,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.8690661389906,-4.235838725498642,Pinkston Road,other,TPEGNonJunctionPoint,55.86923861751409,-4.238709782908749,Pinkston Road,other
1254,GA5751_S,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.86892629053878,-4.234631894010382,Royston Road to Pinkston Road,other,TPEGNonJunctionPoint,55.868798858066725,-4.2347204758614625,Royston Road to Pinkston Road,other
1255,GA5751_R,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.8690661389906,-4.235838725498642,Baird Street,other,TPEGNonJunctionPoint,55.86895805277876,-4.237335000772281,Baird Street,other
1256,GJ0201_L,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.82640363492185,-4.246641817951074,Curtis Avenue,other,TPEGNonJunctionPoint,55.82648250579148,-4.245768207709033,Curtis Avenue,other
1257,GJ0201_K,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.82640363492185,-4.246641817951074,Aikenhead Road northbound from Ardmay Cres,other,TPEGNonJunctionPoint,55.82553533355654,-4.246943000540334,Aikenhead Road northbound from Ardmay Cres,other
1258,GD237A_S,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.884272417997686,-4.280430756019544,Maryhill Road outbound to Eastpark Home,other,TPEGNonJunctionPoint,55.884484723471886,-4.281098820818078,Maryhill Road outbound to Eastpark Home,other
1259,GJ0201_J,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.82859742000461,-4.247087687125148,Aikenhead Road s/b to Curtis Ave,other,TPEGNonJunctionPoint,55.827657060192074,-4.246905708187782,Aikenhead Road s/b to Curtis Ave,other
1260,GD237A_R,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.88791238821442,-4.286241485434825,Maryhill Road inbound to Eastpark Home,other,TPEGNonJunctionPoint,55.88655733120669,-4.2841948444914815,Maryhill Road inbound to Eastpark Home,other
1261,GB1151_V,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.848092816760634,-4.254858740826407,Gorbals Street Northbound,other,TPEGNonJunctionPoint,55.84836332507429,-4.254810508579215,Gorbals Street Northbound,other
1262,GL142A_A,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.84557284125432,-4.3420936538593775,Paisley Road eastbound to Lourdes,other,TPEGNonJunctionPoint,55.845762246974516,-4.3411146103796465,Paisley Road eastbound to Lourdes,other
1263,GB1151_S,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.85039222549792,-4.253953484836531,Cleland Street,other,TPEGNonJunctionPoint,55.84994934573832,-4.252617792026866,Cleland Street,other
1264,GG2601_W,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.852697985952794,-4.18342000725699,Westmuir Street,other,TPEGNonJunctionPoint,55.85255046495051,-4.186159770507467,Westmuir Street,other
1265,GG2601_V,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.852697985952794,-4.18342000725699,Old Shettleston Road,other,TPEGNonJunctionPoint,55.852994241844584,-4.181918798513778,Old Shettleston Road,other
1266,GG2601_T,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.852697985952794,-4.18342000725699,Shettleston Road,other,TPEGNonJunctionPoint,55.85311231210909,-4.186910304486552,Shettleston Road,other
1267,GG2601_R,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.85241731318098,-4.180496464807286,Shettleston Road to Westmuir St.,other,TPEGNonJunctionPoint,55.8524935915326,-4.180756369159921,Shettleston Road to Westmuir St.,other
